Garden,Position,Population,Rep,ContOrigin,ContGarden,Latitude,Longitude,ChangeLat,Cyanotype,Cyanogenesis,Ac_ac,Li_li,Survived1st,MaxArea1st,GrowthRate1st,Herbivory1st,FloweredFull,SeededFull,FlowerHeadNumberFull,SeedSetMassFull,WeightedCD,MATdiff,bio1diff,bio5diff,bio6diff,bio12diff,bio13diff,bio14diff,MA_1st_z,GR_1st_z,FH_Full_z,SS_Full_z
Toronto,63,22,3,NAM,America,37.38192,-85.90154,-6.162669,Acli,Acyanogenic,Ac,li,0,14.45,NA,17.46666667,0,0,0,0,2.351118376,5.083333968,1.12722605,1.0536915,0.643111445,1.477181089,1.498469415,1.12906526,0.131524642,NA,NA,NA
Toronto,407,22,4,NAM,America,37.38192,-85.90154,-6.162669,AcLi,Cyanogenic,Ac,Li,0,6.62,NA,26.6,0,0,0,0,2.351118376,5.083333968,1.12722605,1.0536915,0.643111445,1.477181089,1.498469415,1.12906526,0.06025558,NA,NA,NA
Toronto,29,22,5,NAM,America,37.38192,-85.90154,-6.162669,NA,NA,NA,NA,1,398.62,0.030727307,3.133333333,1,1,93,8.4438,2.351118376,5.083333968,1.12722605,1.0536915,0.643111445,1.477181089,1.498469415,1.12906526,3.62825971,0.83326303,1.851454824,3.900567456
Toronto,247,23,1,NAM,America,37.76243,-85.34214,-5.782159,NA,NA,NA,NA,0,0.83,NA,NA,0,0,0,0,2.185632227,4.979166988,1.104127089,1.078195575,0.615745028,1.27714615,1.354385817,1.042214086,0.007554703,NA,NA,NA
Toronto,426,23,2,NAM,America,37.76243,-85.34214,-5.782159,Acli,Acyanogenic,Ac,li,0,3.24,NA,47.06666667,0,0,0,0,2.185632227,4.979166988,1.104127089,1.078195575,0.615745028,1.27714615,1.354385817,1.042214086,0.029490646,NA,NA,NA
Toronto,291,23,3,NAM,America,37.76243,-85.34214,-5.782159,acLi,Acyanogenic,ac,Li,1,355.19,0.070306816,8.2,1,0,0,0,2.185632227,4.979166988,1.104127089,1.078195575,0.615745028,1.27714615,1.354385817,1.042214086,3.23295762,1.906580051,NA,NA
Toronto,180,23,4,NAM,America,37.76243,-85.34214,-5.782159,acli,Acyanogenic,ac,li,0,10.98,NA,58.46666667,0,0,0,0,2.185632227,4.979166988,1.104127089,1.078195575,0.615745028,1.27714615,1.354385817,1.042214086,0.099940524,NA,NA,NA
Toronto,365,23,5,NAM,America,37.76243,-85.34214,-5.782159,Acli,Acyanogenic,Ac,li,1,294.64,0.03170611,9.2,1,1,8,0.2134,2.185632227,4.979166988,1.104127089,1.078195575,0.615745028,1.27714615,1.354385817,1.042214086,2.68182841,0.859806208,0.159264931,0.098578969
Toronto,276,24,1,NAM,America,38.15066,-84.67772,-5.393929,Acli,Acyanogenic,Ac,li,1,175.36,0.046266526,32.93333333,1,1,1,0.0252,1.79338997,4.041666988,0.896237065,0.80864703,0.506279231,1.02479438,1.15266878,0.911937325,1.596135725,1.25465553,0.019908116,0.011641003
Toronto,372,24,2,NAM,America,38.15066,-84.67772,-5.393929,Acli,Acyanogenic,Ac,li,0,10.26,NA,12.2,0,0,0,0,1.79338997,4.041666988,0.896237065,0.80864703,0.506279231,1.02479438,1.15266878,0.911937325,0.093387047,NA,NA,NA
Toronto,292,24,3,NAM,America,38.15066,-84.67772,-5.393929,acli,Acyanogenic,ac,li,1,802.82,0.06820984,4.666666667,1,1,132,3.1193,1.79338997,4.041666988,0.896237065,0.80864703,0.506279231,1.02479438,1.15266878,0.911937325,7.307308867,1.849714262,2.627871363,1.440943659
Toronto,443,24,4,NAM,America,38.15066,-84.67772,-5.393929,NA,NA,NA,NA,0,1.72,NA,86.66666667,0,0,0,0,1.79338997,4.041666988,0.896237065,0.80864703,0.506279231,1.02479438,1.15266878,0.911937325,0.015655528,NA,NA,NA
Toronto,201,24,5,NAM,America,38.15066,-84.67772,-5.393929,acli,Acyanogenic,ac,li,1,301.31,0.062417397,57.46666667,1,1,3,0.4083,1.79338997,4.041666988,0.896237065,0.80864703,0.506279231,1.02479438,1.15266878,0.911937325,2.742539093,1.692634808,0.059724349,0.188611963
Toronto,13,25,1,NAM,America,38.66576,-84.57852,-4.878829,acli,Acyanogenic,ac,li,0,15.32,NA,6.733333333,0,0,0,0,1.722017628,3.479166988,0.77150305,0.661620255,0.410496707,0.984787393,1.15266878,1.042214086,0.139443427,NA,NA,NA
Toronto,103,25,2,NAM,America,38.66576,-84.57852,-4.878829,acli,Acyanogenic,ac,li,0,21.17,NA,4,0,0,0,0,1.722017628,3.479166988,0.77150305,0.661620255,0.410496707,0.984787393,1.15266878,1.042214086,0.192690427,NA,NA,NA
Toronto,232,25,3,NAM,America,38.66576,-84.57852,-4.878829,acLi,Acyanogenic,ac,Li,0,8.15,NA,16,0,0,0,0,1.722017628,3.479166988,0.77150305,0.661620255,0.410496707,0.984787393,1.15266878,1.042214086,0.074181719,NA,NA,NA
Toronto,173,25,4,NAM,America,38.66576,-84.57852,-4.878829,acLi,Acyanogenic,ac,Li,1,353.06,0.041263443,34.06666667,1,1,2,0.1121,1.722017628,3.479166988,0.77150305,0.661620255,0.410496707,0.984787393,1.15266878,1.042214086,3.21357025,1.118981939,0.039816233,0.051783985
Toronto,350,25,5,NAM,America,38.66576,-84.57852,-4.878829,acli,Acyanogenic,ac,li,0,7.39,NA,96.66666667,0,0,0,0,1.722017628,3.479166988,0.77150305,0.661620255,0.410496707,0.984787393,1.15266878,1.042214086,0.067264159,NA,NA,NA
Toronto,72,26,1,NAM,America,39.13979,-84.34115,-4.404799,Acli,Acyanogenic,Ac,li,0,21.91,NA,5.466666667,1,0,0,0,1.642017894,3.683333398,0.816776821,0.931169265,0.369447017,0.827836902,1.066218622,0.825086151,0.199425945,NA,NA,NA
Toronto,161,26,2,NAM,America,39.13979,-84.34115,-4.404799,acli,Acyanogenic,ac,li,1,17.55,NA,9.933333333,1,1,4,0.0473,1.642017894,3.683333398,0.816776821,0.931169265,0.369447017,0.827836902,1.066218622,0.825086151,0.159741001,NA,0.079632466,0.021849978
Toronto,28,26,3,NAM,America,39.13979,-84.34115,-4.404799,AcLi,Cyanogenic,Ac,Li,1,343.91,0.027879835,14.13333333,1,1,189,8.0031,1.642017894,3.683333398,0.816776821,0.931169265,0.369447017,0.827836902,1.066218622,0.825086151,3.130286481,0.756045292,3.762633997,3.696988489
Toronto,343,26,4,NAM,America,39.13979,-84.34115,-4.404799,Acli,Acyanogenic,Ac,li,0,7.89,NA,15.8,0,0,0,0,1.642017894,3.683333398,0.816776821,0.931169265,0.369447017,0.827836902,1.066218622,0.825086151,0.071815185,NA,NA,NA
Toronto,53,26,5,NAM,America,39.13979,-84.34115,-4.404799,Acli,Acyanogenic,Ac,li,1,468.07,0.032003749,15.53333333,1,1,35,1.5072,1.642017894,3.683333398,0.816776821,0.931169265,0.369447017,0.827836902,1.066218622,0.825086151,4.260397176,0.867877581,0.696784074,0.696242837
Toronto,237,27,1,NAM,America,39.58106,-83.72255,-3.963529,acli,Acyanogenic,ac,li,0,11.8,NA,45.26666667,0,0,0,0,1.205118693,2.295833588,0.509099627,0.392071245,0.232614803,0.633956884,1.095035341,0.607958217,0.107404206,NA,NA,NA
Toronto,362,27,2,NAM,America,39.58106,-83.72255,-3.963529,Acli,Acyanogenic,Ac,li,1,317.76,0.041087004,50.4,1,1,143,13.4835,1.205118693,2.295833588,0.509099627,0.392071245,0.232614803,0.633956884,1.095035341,0.607958217,2.892267838,1.114197266,2.846860643,6.228629443
Toronto,211,27,3,NAM,America,39.58106,-83.72255,-3.963529,acli,Acyanogenic,ac,li,0,NA,NA,16.73333333,0,0,0,0,1.205118693,2.295833588,0.509099627,0.392071245,0.232614803,0.633956884,1.095035341,0.607958217,NA,NA,NA,NA
Toronto,120,27,4,NAM,America,39.58106,-83.72255,-3.963529,Acli,Acyanogenic,Ac,li,1,8.53,NA,9.133333333,0,0,0,0,1.205118693,2.295833588,0.509099627,0.392071245,0.232614803,0.633956884,1.095035341,0.607958217,0.077640498,NA,NA,NA
Toronto,396,27,5,NAM,America,39.58106,-83.72255,-3.963529,AcLi,Cyanogenic,Ac,Li,1,396.17,0.058373906,59.73333333,1,1,9,0.2194,1.205118693,2.295833588,0.509099627,0.392071245,0.232614803,0.633956884,1.095035341,0.607958217,3.605959684,1.582983429,0.179173047,0.101350636
Toronto,400,28,1,NAM,America,39.82723,-83.04653,-3.717359,Acli,Acyanogenic,Ac,li,0,4.92,NA,66.53333333,0,0,0,0,1.00349514,2.687499998,0.595951402,0.612611175,0.273664493,0.464696551,0.778051427,0.260553521,0.044782093,NA,NA,NA
Toronto,231,28,2,NAM,America,39.82723,-83.04653,-3.717359,acli,Acyanogenic,ac,li,0,5,NA,74.33333333,0,0,0,0,1.00349514,2.687499998,0.595951402,0.612611175,0.273664493,0.464696551,0.778051427,0.260553521,0.045510257,NA,NA,NA
Toronto,41,28,3,NAM,America,39.82723,-83.04653,-3.717359,acLi,Acyanogenic,ac,Li,0,12.02,NA,12.8,0,0,0,0,1.00349514,2.687499998,0.595951402,0.612611175,0.273664493,0.464696551,0.778051427,0.260553521,0.109406657,NA,NA,NA
Toronto,187,28,4,NAM,America,39.82723,-83.04653,-3.717359,Acli,Acyanogenic,Ac,li,0,14.35,NA,3.933333333,0,0,0,0,1.00349514,2.687499998,0.595951402,0.612611175,0.273664493,0.464696551,0.778051427,0.260553521,0.130614437,NA,NA,NA
Toronto,402,28,5,NAM,America,39.82723,-83.04653,-3.717359,AcLi,Cyanogenic,Ac,Li,1,26.83,0.028374588,38.33333333,1,0,0,0,1.00349514,2.687499998,0.595951402,0.612611175,0.273664493,0.464696551,0.778051427,0.260553521,0.244208038,0.769462003,NA,NA
Toronto,318,29,1,NAM,America,39.92677,-82.40868,-3.617819,NA,NA,NA,NA,1,215.53,0.038589198,17.06666667,1,0,0,0,1.119101805,2.141667368,0.474913366,0.49008894,0.191565178,0.673963872,0.922135024,0.477681456,1.961765128,1.04646177,NA,NA
Toronto,102,29,2,NAM,America,39.92677,-82.40868,-3.617819,Acli,Acyanogenic,Ac,li,0,7.45,NA,5.266666667,0,0,0,0,1.119101805,2.141667368,0.474913366,0.49008894,0.191565178,0.673963872,0.922135024,0.477681456,0.067810283,NA,NA,NA
Toronto,64,29,3,NAM,America,39.92677,-82.40868,-3.617819,AcLi,Cyanogenic,Ac,Li,0,9.49,NA,20.33333333,0,0,0,0,1.119101805,2.141667368,0.474913366,0.49008894,0.191565178,0.673963872,0.922135024,0.477681456,0.086378467,NA,NA,NA
Toronto,192,29,4,NAM,America,39.92677,-82.40868,-3.617819,AcLi,Cyanogenic,Ac,Li,0,15.94,NA,20.33333333,0,0,0,0,1.119101805,2.141667368,0.474913366,0.49008894,0.191565178,0.673963872,0.922135024,0.477681456,0.145086699,NA,NA,NA
Toronto,220,29,5,NAM,America,39.92677,-82.40868,-3.617819,acLi,Acyanogenic,ac,Li,1,367.58,0.030058402,5.533333333,1,1,12,0.5738,1.119101805,2.141667368,0.474913366,0.49008894,0.191565178,0.673963872,0.922135024,0.477681456,3.345732036,0.815123666,0.238897397,0.265063787
Toronto,425,30,1,NAM,America,40.18836,-81.89462,-3.356229,acli,Acyanogenic,ac,li,1,72.72,0.014183722,2.6,1,0,0,0,1.077254853,2.241666798,0.497088176,0.49008894,0.232614803,0.61241466,0.922135024,0.390830282,0.661901174,0.384634136,NA,NA
Toronto,442,30,2,NAM,America,40.18836,-81.89462,-3.356229,acli,Acyanogenic,ac,li,0,2.06,NA,59.91666667,0,0,0,0,1.077254853,2.241666798,0.497088176,0.49008894,0.232614803,0.61241466,0.922135024,0.390830282,0.018750226,NA,NA,NA
Toronto,68,30,3,NAM,America,40.18836,-81.89462,-3.356229,acLi,Acyanogenic,ac,Li,0,2.55,NA,75.41666667,0,0,0,0,1.077254853,2.241666798,0.497088176,0.49008894,0.232614803,0.61241466,0.922135024,0.390830282,0.023210231,NA,NA,NA
Toronto,444,30,4,NAM,America,40.18836,-81.89462,-3.356229,AcLi,Cyanogenic,Ac,Li,1,261.21,0.056530683,76.8,1,1,2,0.0305,1.077254853,2.241666798,0.497088176,0.49008894,0.232614803,0.61241466,0.922135024,0.390830282,2.377546834,1.532998913,0.039816233,0.014089309
Toronto,202,30,5,NAM,America,40.18836,-81.89462,-3.356229,acLi,Acyanogenic,ac,Li,1,124.15,0.034649468,57.53333333,1,0,0,0,1.077254853,2.241666798,0.497088176,0.49008894,0.232614803,0.61241466,0.922135024,0.390830282,1.130019675,0.939624182,NA,NA
Toronto,57,31,1,NAM,America,40.59281,-81.52387,-2.951779,Acli,Acyanogenic,Ac,li,1,714.22,0.035787053,7.533333333,1,1,75,2.45,0.889246895,1.629166608,0.361266651,0.367566705,0.177881905,0.473928933,0.893318305,0.303979108,6.500867117,0.970473209,1.493108729,1.131764166
Toronto,248,31,2,NAM,America,40.59281,-81.52387,-2.951779,AcLi,Cyanogenic,Ac,Li,0,12.19,NA,10.66666667,0,0,0,0,0.889246895,1.629166608,0.361266651,0.367566705,0.177881905,0.473928933,0.893318305,0.303979108,0.110954006,NA,NA,NA
Toronto,312,31,3,NAM,America,40.59281,-81.52387,-2.951779,AcLi,Cyanogenic,Ac,Li,1,310.94,0.034740274,2.666666667,1,1,294,7.1653,0.889246895,1.629166608,0.361266651,0.367566705,0.177881905,0.473928933,0.893318305,0.303979108,2.830191847,0.942086659,5.852986217,3.309971339
Toronto,78,31,4,NAM,America,40.59281,-81.52387,-2.951779,acli,Acyanogenic,ac,li,0,24.16,NA,10.06666667,0,0,0,0,0.889246895,1.629166608,0.361266651,0.367566705,0.177881905,0.473928933,0.893318305,0.303979108,0.219905561,NA,NA,NA
Toronto,463,31,5,NAM,America,40.59281,-81.52387,-2.951779,Acli,Acyanogenic,Ac,li,0,10.82,0.015663178,20.4,1,0,0,0,0.889246895,1.629166608,0.361266651,0.367566705,0.177881905,0.473928933,0.893318305,0.303979108,0.098484196,0.42475402,NA,NA
Toronto,3,32,1,NAM,America,41.02105,-81.35285,-2.523539,AcLi,Cyanogenic,Ac,Li,1,46.88,0.021573322,15.13333333,1,0,0,0,0.704646078,1.066666603,0.236532635,0.196035855,0.082099381,0.492393696,0.662784549,0.303979108,0.426704167,0.585025289,NA,NA
Toronto,448,32,2,NAM,America,41.02105,-81.35285,-2.523539,acli,Acyanogenic,ac,li,0,496.55,0.04174768,46.4,0,0,0,0,0.704646078,1.066666603,0.236532635,0.196035855,0.082099381,0.492393696,0.662784549,0.303979108,4.519623599,1.132113476,NA,NA
Toronto,295,32,3,NAM,America,41.02105,-81.35285,-2.523539,AcLi,Cyanogenic,Ac,Li,1,201.42,0.061591847,11.86666667,1,1,209,7.9848,0.704646078,1.066666603,0.236532635,0.196035855,0.082099381,0.492393696,0.662784549,0.303979108,1.833335183,1.670247545,4.160796325,3.688534904
Toronto,376,32,4,NAM,America,41.02105,-81.35285,-2.523539,acli,Acyanogenic,ac,li,0,5.43,NA,39.2,0,0,0,0,0.704646078,1.066666603,0.236532635,0.196035855,0.082099381,0.492393696,0.662784549,0.303979108,0.049424139,NA,NA,NA
Toronto,307,32,5,NAM,America,41.02105,-81.35285,-2.523539,Acli,Acyanogenic,Ac,li,1,52.25,0.036503312,37,1,1,101,3.5971,0.704646078,1.066666603,0.236532635,0.196035855,0.082099381,0.492393696,0.662784549,0.303979108,0.475582183,0.989896719,2.010719755,1.661660768
Toronto,31,33,1,NAM,America,41.47406,-81.14727,-2.070529,AcLi,Cyanogenic,Ac,Li,0,2.7,NA,4.916666667,0,0,0,0,0.85945945,0.291666985,0.064676967,-0.02450454,0.013683274,0.873998811,0.778051427,0.477681456,0.024575539,NA,NA,NA
Toronto,219,33,2,NAM,America,41.47406,-81.14727,-2.070529,AcLi,Cyanogenic,Ac,Li,1,954.89,0.04201325,2.466666667,1,1,138,16.0976,0.85945945,0.291666985,0.064676967,-0.02450454,0.013683274,0.873998811,0.778051427,0.477681456,8.691457816,1.139315203,2.747320061,7.436198711
Toronto,240,33,3,NAM,America,41.47406,-81.14727,-2.070529,acli,Acyanogenic,ac,li,1,95.4,0.042680641,4,1,1,1,0.0761,0.85945945,0.291666985,0.064676967,-0.02450454,0.013683274,0.873998811,0.778051427,0.477681456,0.868335699,1.15741351,0.019908116,0.035153981
Toronto,302,33,4,NAM,America,41.47406,-81.14727,-2.070529,acli,Acyanogenic,ac,li,0,1.33,NA,89.53333333,0,0,0,0,0.85945945,0.291666985,0.064676967,-0.02450454,0.013683274,0.873998811,0.778051427,0.477681456,0.012105728,NA,NA,NA
Toronto,37,33,5,NAM,America,41.47406,-81.14727,-2.070529,acli,Acyanogenic,ac,li,0,8.74,NA,30.66666667,0,0,0,0,0.85945945,0.291666985,0.064676967,-0.02450454,0.013683274,0.873998811,0.778051427,0.477681456,0.079551929,NA,NA,NA
Toronto,391,34,1,NAM,America,41.88616,-80.67413,-1.658429,Acli,Acyanogenic,Ac,li,1,111.41,0.020466959,13.13333333,1,1,9,0.1289,0.663926343,0.529167176,0.117342482,-0.02450454,0.082099381,0.680118793,0.691601268,0.217127934,1.014059541,0.55502294,0.179173047,0.059544653
Toronto,243,34,2,NAM,America,41.88616,-80.67413,-1.658429,acli,Acyanogenic,ac,li,1,499.5,0.040000209,28.53333333,1,1,18,0.9652,0.663926343,0.529167176,0.117342482,-0.02450454,0.082099381,0.680118793,0.691601268,0.217127934,4.54647465,1.084725562,0.358346095,0.445868887
Toronto,182,34,3,NAM,America,41.88616,-80.67413,-1.658429,Acli,Acyanogenic,Ac,li,0,8.58,NA,24.66666667,0,0,0,0,0.663926343,0.529167176,0.117342482,-0.02450454,0.082099381,0.680118793,0.691601268,0.217127934,0.078095601,NA,NA,NA
Toronto,260,34,4,NAM,America,41.88616,-80.67413,-1.658429,acLi,Acyanogenic,ac,Li,1,163.75,0.02937611,5.733333333,1,1,30,1.3755,0.663926343,0.529167176,0.117342482,-0.02450454,0.082099381,0.680118793,0.691601268,0.217127934,1.490460909,0.796621274,0.597243492,0.635404739
Toronto,436,34,5,NAM,America,41.88616,-80.67413,-1.658429,AcLi,Cyanogenic,Ac,Li,0,17.01,NA,43,1,0,0,0,0.663926343,0.529167176,0.117342482,-0.02450454,0.082099381,0.680118793,0.691601268,0.217127934,0.154825893,NA,NA,NA
Toronto,454,35,1,NAM,America,42.19197,-79.83729,-1.352619,Acli,Acyanogenic,Ac,li,0,7.28,0.051184675,71,0,0,0,0,1.053852585,0.433333397,0.096091403,-0.122522235,0.136832214,0.947857865,1.210302219,0.477681456,0.066262934,1.388025882,NA,NA
Toronto,20,35,2,NAM,America,42.19197,-79.83729,-1.352619,Acli,Acyanogenic,Ac,li,0,10.15,NA,50.73333333,0,0,0,0,1.053852585,0.433333397,0.096091403,-0.122522235,0.136832214,0.947857865,1.210302219,0.477681456,0.092385821,NA,NA,NA
Toronto,215,35,3,NAM,America,42.19197,-79.83729,-1.352619,acli,Acyanogenic,ac,li,0,15.61,NA,10.26666667,1,0,0,0,1.053852585,0.433333397,0.096091403,-0.122522235,0.136832214,0.947857865,1.210302219,0.477681456,0.142083022,NA,NA,NA
Toronto,414,35,4,NAM,America,42.19197,-79.83729,-1.352619,acli,Acyanogenic,ac,li,0,6.56,NA,54.8,0,0,0,0,1.053852585,0.433333397,0.096091403,-0.122522235,0.136832214,0.947857865,1.210302219,0.477681456,0.059709457,NA,NA,NA
Toronto,336,35,5,NAM,America,42.19197,-79.83729,-1.352619,AcLi,Cyanogenic,Ac,Li,1,137.79,0.029350696,7.533333333,1,1,32,0.9748,1.053852585,0.433333397,0.096091403,-0.122522235,0.136832214,0.947857865,1.210302219,0.477681456,1.254171656,0.795932097,0.637059724,0.450303555
Toronto,319,36,1,NAM,America,42.4643,-79.17998,-1.080289,NA,NA,NA,NA,1,557.76,0.048891695,6.066666667,1,0,0,0,0.793112914,-0.041666031,-0.009239416,-0.17153085,0.054732964,0.738590545,1.095035341,0.260553521,5.076760162,1.325844856,NA,NA
Toronto,158,36,2,NAM,America,42.4643,-79.17998,-1.080289,acli,Acyanogenic,ac,li,0,9.46,NA,24.73333333,0,0,0,0,0.793112914,-0.041666031,-0.009239416,-0.17153085,0.054732964,0.738590545,1.095035341,0.260553521,0.086105406,NA,NA,NA
Toronto,100,36,3,NAM,America,42.4643,-79.17998,-1.080289,Acli,Acyanogenic,Ac,li,0,4.52,NA,41.2,0,0,0,0,0.793112914,-0.041666031,-0.009239416,-0.17153085,0.054732964,0.738590545,1.095035341,0.260553521,0.041141272,NA,NA,NA
Toronto,210,36,4,NAM,America,42.4643,-79.17998,-1.080289,acli,Acyanogenic,ac,li,0,10.63,NA,39.13333333,0,0,0,0,0.793112914,-0.041666031,-0.009239416,-0.17153085,0.054732964,0.738590545,1.095035341,0.260553521,0.096754806,NA,NA,NA
Toronto,267,36,5,NAM,America,42.4643,-79.17998,-1.080289,acli,Acyanogenic,ac,li,1,904.82,0.041585803,27.46666667,1,1,70,3.9892,0.793112914,-0.041666031,-0.009239416,-0.17153085,0.054732964,0.738590545,1.095035341,0.260553521,8.235718104,1.127723696,1.393568147,1.842789229
Toronto,289,37,1,NAM,America,42.87621,-79.17907,-0.668379,acLi,Acyanogenic,ac,Li,0,366.01,0.053073266,6.466666667,1,1,1,0.0859,0.361618436,-0.004166603,-0.000923942,-0.26954901,0.136832214,0.400069878,0.57633439,0.043425587,3.331441815,1.439240688,0.019908116,0.039681038
Toronto,95,37,2,NAM,America,42.87621,-79.17907,-0.668379,acli,Acyanogenic,ac,li,0,16.4,NA,9.6,1,0,0,0,0.361618436,-0.004166603,-0.000923942,-0.26954901,0.136832214,0.400069878,0.57633439,0.043425587,0.149273642,NA,NA,NA
Toronto,174,37,3,NAM,America,42.87621,-79.17907,-0.668379,acLi,Acyanogenic,ac,Li,1,116.88,0.025336188,20.13333333,1,1,10,0.7026,0.361618436,-0.004166603,-0.000923942,-0.26954901,0.136832214,0.400069878,0.57633439,0.043425587,1.063847762,0.68706668,0.199081164,0.324562246
Toronto,86,37,4,NAM,America,42.87621,-79.17907,-0.668379,AcLi,Cyanogenic,Ac,Li,1,11.19,NA,9,1,1,10,0.3439,0.361618436,-0.004166603,-0.000923942,-0.26954901,0.136832214,0.400069878,0.57633439,0.043425587,0.101851955,NA,0.199081164,0.158862733
Toronto,251,37,5,NAM,America,42.87621,-79.17907,-0.668379,acLi,Acyanogenic,ac,Li,1,34.52,0.020639714,38.66666667,0,0,0,0,0.361618436,-0.004166603,-0.000923942,-0.26954901,0.136832214,0.400069878,0.57633439,0.043425587,0.314202813,0.55970771,NA,NA
Toronto,112,38,1,NAM,America,43.0615,-79.95201,-0.483089,acli,Acyanogenic,ac,li,0,1.51,NA,NA,0,0,0,0,0.356108678,-0.370833397,-0.082232069,-0.098017695,-0.013683143,0.35698543,0.374617353,0.260553521,0.013744098,NA,NA,NA
Toronto,59,38,2,NAM,America,43.0615,-79.95201,-0.483089,NA,NA,NA,NA,0,0.83,NA,13.58333333,0,0,0,0,0.356108678,-0.370833397,-0.082232069,-0.098017695,-0.013683143,0.35698543,0.374617353,0.260553521,0.007554703,NA,NA,NA
Toronto,206,38,3,NAM,America,43.0615,-79.95201,-0.483089,acli,Acyanogenic,ac,li,0,4.67,NA,20.86666667,0,0,0,0,0.356108678,-0.370833397,-0.082232069,-0.098017695,-0.013683143,0.35698543,0.374617353,0.260553521,0.04250658,NA,NA,NA
Toronto,408,38,4,NAM,America,43.0615,-79.95201,-0.483089,acli,Acyanogenic,ac,li,0,4.36,NA,16.53333333,0,0,0,0,0.356108678,-0.370833397,-0.082232069,-0.098017695,-0.013683143,0.35698543,0.374617353,0.260553521,0.039684944,NA,NA,NA
Toronto,80,38,5,NAM,America,43.0615,-79.95201,-0.483089,acli,Acyanogenic,ac,li,0,0.7,NA,15.4,0,0,0,0,0.356108678,-0.370833397,-0.082232069,-0.098017695,-0.013683143,0.35698543,0.374617353,0.260553521,0.006371436,NA,NA,NA
Toronto,259,39,1,NAM,America,43.64377,-80.03143,0.099181,Acli,Acyanogenic,Ac,li,0,4.06,NA,4.266666667,0,0,0,0,0.351262572,-2.004166603,-0.444422661,-0.367566705,-0.328397261,0.25235177,0.259350475,0.217127934,0.036954328,NA,NA,NA
Toronto,327,39,2,NAM,America,43.64377,-80.03143,0.099181,Acli,Acyanogenic,Ac,li,1,244.12,0.035122841,43.86666667,1,1,8,0.37,0.351262572,-2.004166603,-0.444422661,-0.367566705,-0.328397261,0.25235177,0.259350475,0.217127934,2.221992776,0.95246111,0.159264931,0.170919486
Toronto,214,39,3,NAM,America,43.64377,-80.03143,0.099181,AcLi,Cyanogenic,Ac,Li,1,306.92,0.035363369,7.933333333,1,1,6,0.2669,0.351262572,-2.004166603,-0.444422661,-0.367566705,-0.328397261,0.25235177,0.259350475,0.217127934,2.793601601,0.958983748,0.119448698,0.123293002
Toronto,413,39,4,NAM,America,43.64377,-80.03143,0.099181,acLi,Acyanogenic,ac,Li,1,89.38,0.029719344,7.8,1,1,1,0.0161,0.351262572,-2.004166603,-0.444422661,-0.367566705,-0.328397261,0.25235177,0.259350475,0.217127934,0.81354135,0.805929092,0.019908116,0.007437307
Toronto,340,39,5,NAM,America,43.64377,-80.03143,0.099181,Acli,Acyanogenic,Ac,li,1,248.64,0.041709224,10.13333333,1,1,49,1.8897,0.351262572,-2.004166603,-0.444422661,-0.367566705,-0.328397261,0.25235177,0.259350475,0.217127934,2.263134048,1.131070627,0.975497703,0.872936631
Toronto,258,40,1,NAM,America,44.02608,-79.54529,0.481491,Acli,Acyanogenic,Ac,li,0,5.56,NA,12.4,0,0,0,0,0.371603938,-2.05833292,-0.456434007,-0.343062165,-0.396813368,0.086168897,0.259350475,0,0.050607406,NA,NA,NA
Toronto,132,40,2,NAM,America,44.02608,-79.54529,0.481491,Acli,Acyanogenic,Ac,li,0,3.65,NA,22.13333333,0,0,0,0,0.371603938,-2.05833292,-0.456434007,-0.343062165,-0.396813368,0.086168897,0.259350475,0,0.033222487,NA,NA,NA
